i,j,k,filename,idx,y_pred,y_test,left,condition,right,score,X_test,X_validate,y_validate
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapterFactory.java,789,0.78,True,CountInput_Min,<=,0.50,0.032019462586105114,0.0,0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/store/amq/AMQPersistenceAdapterFactory.java,789,0.78,True,CountDeclClassVariable,<=,0.50,0.019924770703482798,0.0,1,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java,955,0.78,True,OWN_COMMIT,<=,0.50,0.15466307240867078,0.5,0.5,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java,955,0.78,True,OWN_LINE,<=,0.50,-0.07476983367727319,0.37288135593220295,0.470212765957447,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java,955,0.78,True,RatioCommentToCode,>,0.29,0.036463798144393,0.39,0.36,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java,955,0.78,True,CountOutput_Min,<=,0.50,0.03244405414222466,0.0,0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransportServer.java,955,0.78,True,CountInput_Min,<=,0.50,0.029703472056614923,0.0,0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/WebClient.java,1941,0.77,True,OWN_COMMIT,<=,0.50,0.16069547493608297,0.0,1.0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/WebClient.java,1941,0.77,True,OWN_LINE,>,0.50,0.060638076557238144,0.501529051987768,0.45054945054945095,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/WebClient.java,1941,0.77,True,RatioCommentToCode,<=,0.28,0.055798384164392985,0.15,0.14,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/WebClient.java,1941,0.77,True,MaxInheritanceTree,>,0.50,0.042172767333810555,1.0,1,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/WebClient.java,1941,0.77,True,CountInput_Min,<=,0.50,0.023748186566954897,0.0,0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/filter/ComparisonExpression.java,377,0.76,True,OWN_COMMIT,<=,0.50,0.15190810455976736,0.0,0.0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/filter/ComparisonExpression.java,377,0.76,True,OWN_LINE,>,0.50,0.07221353961775531,0.536866359447005,0.536866359447005,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/filter/ComparisonExpression.java,377,0.76,True,RatioCommentToCode,<=,0.28,0.05045813193581803,0.19,0.19,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/filter/ComparisonExpression.java,377,0.76,True,CountInput_Min,<=,0.50,0.03161443720999697,0.0,0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/filter/ComparisonExpression.java,377,0.76,True,CountClassDerived,>,0.50,-0.020375445660305167,5.0,5,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java,215,0.73,True,OWN_COMMIT,>,0.88,0.25082891078126135,0.9090909090909091,1.0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java,215,0.73,True,OWN_LINE,>,0.50,0.06987875698841868,0.5071770334928231,0.61100569259962,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java,215,0.73,True,CountClassDerived,<=,0.50,0.029107234347205323,0.0,0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java,215,0.73,True,RatioCommentToCode,>,0.29,0.022520309439546058,0.36,0.41,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/policy/PolicyEntry.java,215,0.73,True,CountInput_Mean,>,2.57,0.022105376322672204,2.6,2.4,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,1228,0.73,True,OWN_COMMIT,<=,0.50,0.15302045950278215,0.0,1.0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,1228,0.73,True,OWN_LINE,>,0.50,0.057909960217731864,0.6564516129032261,0.651685393258427,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,1228,0.73,True,CountInput_Min,<=,0.50,0.0404488292501376,0.0,0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,1228,0.73,True,RatioCommentToCode,>,0.29,0.023569175795142273,0.42,0.41,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JmsTransactionTestSupport.java,1228,0.73,True,CountInput_Mean,>,2.57,0.023420030284427133,3.69230769230769,3.6296296296296298,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportNoBrokerTest.java,1540,0.72,True,OWN_COMMIT,<=,0.50,0.15388053822493897,0.0,1.0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportNoBrokerTest.java,1540,0.72,True,OWN_LINE,>,1.00,-0.05499363103686284,1.0,0.80952380952381,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportNoBrokerTest.java,1540,0.72,True,RatioCommentToCode,>,0.58,-0.03595135905743502,0.9,0.81,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportNoBrokerTest.java,1540,0.72,True,CountInput_Min,<=,0.50,0.034448273249453557,0.0,2,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/transport/discovery/DiscoveryTransportNoBrokerTest.java,1540,0.72,True,CountDeclClassVariable,<=,0.50,0.024213371943209692,0.0,1,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/MessageEndpointProxy.java,1800,0.72,True,OWN_COMMIT,<=,0.50,0.14254043257031676,0.0,0.0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/MessageEndpointProxy.java,1800,0.72,True,OWN_LINE,>,0.50,0.05635002977776912,0.7161290322580649,0.6851851851851851,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/MessageEndpointProxy.java,1800,0.72,True,RatioCommentToCode,<=,0.28,0.045671895935176364,0.18,0.17,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/MessageEndpointProxy.java,1800,0.72,True,CountInput_Min,<=,0.50,0.037146907733297874,0.0,0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/MessageEndpointProxy.java,1800,0.72,True,AvgCyclomaticModified,>,0.50,-0.025621869282756365,1.0,1,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/BaseDestination.java,159,0.71,True,OWN_COMMIT,>,0.50,0.38646584257930106,0.8461538461538459,0.5,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/BaseDestination.java,159,0.71,True,OWN_LINE,>,0.50,0.05843297042601012,0.8965517241379308,0.9473684210526321,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/BaseDestination.java,159,0.71,True,MaxInheritanceTree,>,0.50,0.029942515612604748,1.0,1,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/BaseDestination.java,159,0.71,True,RatioCommentToCode,>,0.29,0.029132281679512623,0.47,0.62,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/region/BaseDestination.java,159,0.71,True,MAJOR_LINE,<=,0.50,0.022257909270639042,0.0,0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/security/AuthorizationBroker.java,756,0.71,True,OWN_COMMIT,<=,0.50,0.14012340907153695,0.0,1.0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/security/AuthorizationBroker.java,756,0.71,True,OWN_LINE,>,0.50,0.05261927137769803,0.541284403669725,0.526785714285714,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/security/AuthorizationBroker.java,756,0.71,True,RatioCommentToCode,>,0.29,0.036687696524002174,0.35,0.34,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/security/AuthorizationBroker.java,756,0.71,True,CountInput_Min,<=,0.50,0.02737159226363604,0.0,0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/security/AuthorizationBroker.java,756,0.71,True,MaxInheritanceTree,>,1.50,-0.024511882786803905,2.0,2,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/CursorQueueStoreTest.java,1095,0.7,True,OWN_COMMIT,<=,0.50,0.15395757448285752,0.0,0.0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/CursorQueueStoreTest.java,1095,0.7,True,OWN_LINE,>,0.50,0.05213666424219278,0.615384615384615,0.5333333333333329,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/CursorQueueStoreTest.java,1095,0.7,True,RatioCommentToCode,>,0.29,0.0195188458458169,0.49,0.41,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/CursorQueueStoreTest.java,1095,0.7,True,CountDeclClassVariable,<=,0.50,0.01881835351177172,0.0,0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/broker/region/cursors/CursorQueueStoreTest.java,1095,0.7,True,CountClassBase,>,0.50,0.01590837796612574,1.0,1,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/ft/MasterBroker.java,111,0.7,True,OWN_COMMIT,<=,0.50,0.15603642881902335,0.0,1.0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/ft/MasterBroker.java,111,0.7,True,OWN_LINE,>,0.50,0.07025061048193175,0.7287671232876709,0.6909090909090911,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/ft/MasterBroker.java,111,0.7,True,CountInput_Min,<=,0.50,0.034373511267540416,0.0,0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/ft/MasterBroker.java,111,0.7,True,MaxInheritanceTree,>,2.50,-0.03111420438560705,3.0,3,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/broker/ft/MasterBroker.java,111,0.7,True,CountInput_Mean,>,2.57,0.026779391872245966,3.24,3.22222222222222,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/MessageServletSupport.java,1926,0.69,True,OWN_COMMIT,<=,0.50,0.1594925256298877,0.0,0.0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/MessageServletSupport.java,1926,0.69,True,RatioCommentToCode,<=,0.28,0.06326084259059601,0.22,0.22,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/MessageServletSupport.java,1926,0.69,True,OWN_LINE,>,0.50,0.05442484061514483,0.612068965517241,0.595505617977528,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/MessageServletSupport.java,1926,0.69,True,CountInput_Mean,>,2.57,0.030966023809118025,3.8333333333333304,3.84210526315789,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-web/src/main/java/org/apache/activemq/web/MessageServletSupport.java,1926,0.69,True,CountClassBase,>,0.50,0.02243832764179816,1.0,1,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridge.java,526,0.69,True,OWN_LINE,>,0.50,0.07221311819639402,0.576086956521739,0.5698924731182801,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridge.java,526,0.69,True,CountClassDerived,>,0.50,-0.03308473033936529,1.0,1,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridge.java,526,0.69,True,RatioCommentToCode,>,0.29,0.028071611096588355,0.41,0.41,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridge.java,526,0.69,True,MaxInheritanceTree,>,1.50,-0.02623010957933774,2.0,2,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/network/DemandForwardingBridge.java,526,0.69,True,CountDeclMethodPublic,<=,5.50,-0.02440805407128591,1.0,1,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTransactionStore.java,791,0.69,True,OWN_COMMIT,<=,0.50,0.1494656559209218,0.0,1.0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTransactionStore.java,791,0.69,True,OWN_LINE,>,0.50,0.05717022241534233,0.585454545454545,0.622302158273381,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTransactionStore.java,791,0.69,True,CountInput_Mean,>,2.57,0.028173290459611266,3.55555555555556,3.61111111111111,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTransactionStore.java,791,0.69,True,MaxInheritanceTree,>,0.50,0.027422179995366846,1.0,1,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/store/amq/AMQTransactionStore.java,791,0.69,True,CountInput_Min,<=,0.50,0.02623810643727782,0.0,0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransport.java,953,0.69,True,OWN_COMMIT,>,0.50,0.38763032293539523,0.666666666666667,1.0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransport.java,953,0.69,True,OWN_LINE,>,0.50,0.06075457515384598,0.525,0.49277978339350204,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransport.java,953,0.69,True,CountClassDerived,>,0.50,-0.026973516051755752,3.0,3,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransport.java,953,0.69,True,AvgCyclomaticModified,>,1.50,0.01535047469436931,2.0,2,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/transport/tcp/TcpTransport.java,953,0.69,True,CountOutput_Min,>,0.50,-0.01420003350646715,1.0,1,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQObjectMessage.java,304,0.68,True,OWN_COMMIT,<=,0.50,0.1399348589458897,0.0,1.0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQObjectMessage.java,304,0.68,True,OWN_LINE,>,0.50,0.059105593262407545,0.617647058823529,0.617647058823529,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQObjectMessage.java,304,0.68,True,RatioCommentToCode,>,0.58,-0.0418958735750773,0.7,0.7,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQObjectMessage.java,304,0.68,True,CountInput_Min,<=,0.50,0.039245914746115426,0.0,0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/main/java/org/apache/activemq/command/ActiveMQObjectMessage.java,304,0.68,True,CountClassBase,>,1.50,-0.020275846144590808,2.0,2,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java,1605,0.68,True,OWN_COMMIT,<=,0.50,0.1538931671270114,0.0,0.0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java,1605,0.68,True,OWN_LINE,>,0.50,0.05397109249091119,0.7380952380952379,0.7380952380952379,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java,1605,0.68,True,CountInput_Min,<=,0.50,0.031379286041162614,0.0,0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java,1605,0.68,True,AvgCyclomaticModified,>,0.50,-0.023715219616757252,1.0,1,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/usecases/DurableSubscriptionTestSupport.java,1605,0.68,True,CountInput_Mean,>,2.57,0.01911546236719123,3.35,3.35,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JMSConsumerTest.java,1187,0.67,True,OWN_COMMIT,<=,0.50,0.16606845847188492,0.0,1.0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JMSConsumerTest.java,1187,0.67,True,OWN_LINE,>,0.50,0.07091643458608181,0.6372712146422629,0.610223642172524,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JMSConsumerTest.java,1187,0.67,True,RatioCommentToCode,<=,0.28,0.05064349268859366,0.21,0.21,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JMSConsumerTest.java,1187,0.67,True,CountInput_Min,<=,0.50,0.03186671123532214,0.0,0,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/JMSConsumerTest.java,1187,0.67,True,CountInput_Mean,>,2.57,0.018768048281695975,3.94594594594595,3.9210526315789505,True
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/ServerSessionImpl.java,1802,0.67,True,OWN_COMMIT,>,1.00,-0.4418768234972675,1.0,0.0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/ServerSessionImpl.java,1802,0.67,True,OWN_LINE,>,0.50,0.06190863548337313,0.7067669172932329,0.6751824817518249,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/ServerSessionImpl.java,1802,0.67,True,MaxInheritanceTree,>,0.50,0.032095956775547795,1.0,1,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/ServerSessionImpl.java,1802,0.67,True,RatioCommentToCode,>,0.29,0.020488302011124216,0.32,0.31,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-ra/src/main/java/org/apache/activemq/ra/ServerSessionImpl.java,1802,0.67,True,CountInput_Mean,>,2.57,0.017896739629214103,4.0,4.0,False
activemq-5.0.0,activemq-5.1.0,activemq-5.2.0,activemq-core/src/test/java/org/apache/activemq/broker/ft/QueueMasterSlaveTest.java,1069,0.67,True,OWN_COMMIT,>,0.50,0.3962268639179727,0.666666666666667,0.0,False
